age,experience_years,daily_work_hours,sleep_hours,caffeine_intake,bugs_per_day,commits_per_day,meetings_per_day,screen_time,exercise_hours,stress_level,burnout_level,work_life_balance,productivity_ratio,cognitive_load,caffeine_per_sleep,exp_tier,age_group
34.0,0.0,12.76,6.98,5.0,2.0,18.0,9.0,15.42,0.05,82.81,High,0.24946769874138755,1.5,30.259999999999998,0.7163322755970951,Junior,31-35
27.0,17.0,12.25,8.77,4.0,5.0,19.0,8.0,15.53,0.76,52.25,Medium,0.34305254344663266,1.3571428571428572,34.25,0.45610029006838204,Principal,26-30
26.0,9.0,7.46,7.01,1.0,10.0,5.0,6.0,11.05,1.4,39.49,Medium,0.45434897599411256,0.29411764705882354,36.46,0.14265333200380428,Senior,26-30
34.0,3.0,9.67,8.51,5.0,4.0,21.0,9.0,11.79,0.95,50.94,Medium,0.4408201099338252,1.5,31.17,0.5875439967633377,Mid,31-35
42.0,0.0,13.32,5.23,6.0,17.0,18.0,8.0,18.0,0.84,100.0,High,0.19380586865243077,0.6923076923076923,59.32,1.147227314105676,Junior,41-44
33.0,3.0,6.72,6.8,1.0,13.0,16.0,2.0,11.46,1.34,45.78,Medium,0.4477447498490237,1.0,35.72,0.14705880190311738,Mid,31-35
27.0,3.0,11.42,6.72,2.0,9.0,2.0,1.0,12.84,0.57,56.65,Medium,0.3004946289985726,0.18181818181818182,30.92,0.29761900333050545,Mid,26-30
31.0,3.0,4.83,8.95,7.0,2.0,19.0,8.0,8.64,1.82,22.68,Low,0.7995545063433922,1.7272727272727273,20.83,0.7821228176399088,Mid,31-35
32.0,16.0,9.23,5.02,2.0,15.0,24.0,5.0,10.36,0.83,63.23,Medium,0.2986217305450877,1.1428571428571428,46.730000000000004,0.39840629513818826,Principal,31-35
30.0,8.0,12.84,4.7,6.0,15.0,9.0,9.0,14.03,1.26,100.0,High,0.2218087003420655,0.36,56.34,1.2765954730647928,Senior,26-30
36.0,18.0,9.52,7.06,2.0,10.0,23.0,3.0,14.35,1.96,33.34,Low,0.3778801685010403,1.6428571428571428,34.019999999999996,0.28328607885466306,Principal,36-40
36.0,12.0,10.16,5.12,7.0,3.0,12.0,3.0,12.02,1.57,53.795,Medium,0.3016230702604567,1.7142857142857142,20.66,1.3671872329712436,Senior,36-40
43.0,3.0,13.08,7.2,6.0,10.0,19.0,9.0,15.38,1.06,97.5,High,0.29023189422937823,0.95,46.58,0.8333332175926086,Mid,41-44
23.0,4.0,11.15,8.86,5.0,7.0,22.0,9.0,14.83,1.72,57.59,Medium,0.40723631996780907,1.2941176470588236,38.65,0.5643340220841963,Mid,20-25
40.0,12.0,10.96,8.73,5.0,15.0,28.0,5.0,15.34,1.12,76.93,High,0.37452470058841447,1.3333333333333333,48.46,0.5727376205340641,Senior,36-40
27.0,15.0,9.86,5.16,2.0,7.0,28.0,6.0,14.34,0.88,74.58,High,0.24958676654600137,2.0,32.86,0.3875968241091426,Principal,26-30
24.0,4.0,10.33,4.85,5.0,8.0,24.0,9.0,11.41,1.75,73.83,High,0.3035878425212583,1.3333333333333333,39.83,1.0309276224891502,Mid,20-25
35.0,7.0,12.04,6.8,2.0,13.0,17.0,4.0,16.31,0.05,79.31,High,0.24162256643306643,0.9444444444444444,44.04,0.29411760380623475,Mid,31-35
23.0,15.0,13.79,6.93,7.0,7.0,18.0,7.0,18.2,0.81,81.72,High,0.24195060200216936,1.2,38.29,1.0101008643433096,Principal,20-25
41.0,0.0,8.99,7.31,5.0,15.0,14.0,9.0,15.33,0.69,94.8,High,0.3289473548952568,0.56,52.49,0.6839944344740856,Junior,41-44
34.0,5.0,11.08,7.71,2.0,1.0,7.0,0.0,14.0,1.43,22.13,Low,0.3644337972713797,3.5,13.08,0.2594033385987888,Mid,31-35
31.0,10.0,5.36,7.0,4.0,19.0,17.0,0.0,6.8,0.03,54.25,Medium,0.5781249524568296,0.85,43.36,0.57142848979593,Senior,31-35
24.0,15.0,12.17,4.56,7.0,18.0,6.0,3.0,14.13,1.32,89.56,High,0.22357413598577427,0.2727272727272727,52.67,1.5350873826562759,Principal,20-25
32.0,4.0,11.36,7.95,4.0,19.0,22.0,7.0,14.32,0.69,81.81,High,0.3364485850292607,0.8148148148148148,59.86,0.5031445907994225,Mid,31-35
35.0,15.0,11.7,4.4,6.0,19.0,10.0,7.0,16.16,0.2,100.0,High,0.16511126471244564,0.37037037037037035,60.2,1.3636360537190786,Principal,31-35
33.0,6.0,6.31,4.1,1.0,18.0,2.0,5.0,10.52,1.96,64.98,Medium,0.36007127985316223,0.08333333333333333,49.81,0.243902379536005,Mid,31-35
29.0,18.0,13.03,7.85,6.0,18.0,1.0,4.0,16.01,0.42,83.66,High,0.2847796045186086,0.043478260869565216,55.03,0.7643311128240621,Principal,26-30
26.0,0.0,4.97,6.74,1.0,17.0,18.0,9.0,9.11,0.7,45.56,Medium,0.528409053380039,0.6666666666666666,52.47,0.14836793050920913,Junior,26-30
32.0,8.0,6.54,7.49,6.0,12.0,27.0,9.0,10.6,0.41,75.44,High,0.4609101248010429,1.2272727272727273,44.04,0.8010679838360502,Senior,31-35
39.0,17.0,10.63,5.91,2.0,16.0,23.0,1.0,13.95,1.32,39.68,Medium,0.29414156655241797,1.2777777777777777,44.13,0.33840941820483617,Principal,36-40
24.0,12.0,10.74,4.06,4.0,0.0,27.0,4.0,12.62,1.57,30.59,Low,0.24101026365538253,5.4,16.740000000000002,0.98522143221147,Senior,20-25
22.0,14.0,7.13,5.66,5.0,4.0,24.0,4.0,9.52,1.72,56.07,Medium,0.44324321662202903,2.6666666666666665,21.13,0.8833920700720724,Senior,20-25
34.0,2.0,11.02,7.04,2.0,19.0,10.0,1.0,12.68,1.02,51.32,Medium,0.3400843738361024,0.47619047619047616,50.519999999999996,0.2840908687370925,Junior,31-35
23.0,9.0,7.88,5.13,4.0,12.0,7.0,7.0,8.91,1.05,62.25,Medium,0.3680762139323279,0.35,42.38,0.779726943523013,Senior,20-25
34.0,8.0,4.0,7.44,3.0,5.0,10.0,9.0,5.32,1.33,20.1,Low,0.9409870234992465,0.6666666666666666,27.5,0.40322575225460316,Senior,31-35
33.0,12.0,5.63,7.97,4.0,9.0,1.0,4.0,9.67,1.26,5.03,Low,0.6032679344269324,0.07142857142857142,29.63,0.5018819947450446,Senior,31-35
39.0,15.0,12.83,6.27,0.0,9.0,11.0,4.0,13.96,1.43,49.89,Medium,0.2874206686293143,0.7857142857142857,36.83,0.0,Principal,36-40
38.0,2.0,6.23,8.38,4.0,5.0,28.0,0.0,8.83,1.54,10.58,Low,0.658698495438347,4.666666666666667,16.23,0.477326912013495,Junior,36-40
32.0,14.0,5.13,8.27,0.0,0.0,8.0,0.0,10.07,0.19,0.0,Low,0.5565789107513874,8.0,5.13,0.0,Senior,31-35
29.0,16.0,10.82,8.39,1.0,17.0,5.0,0.0,15.0,0.34,65.87,Medium,0.33810997915917973,0.2777777777777778,44.82,0.11918949711686566,Principal,26-30
40.0,13.0,8.41,7.31,4.0,6.0,11.0,7.0,12.41,1.47,42.72,Medium,0.42170987407733546,0.7857142857142857,30.91,0.5471955475792685,Senior,36-40
24.0,6.0,11.97,5.52,3.0,9.0,17.0,9.0,14.07,0.95,65.52,Medium,0.248463892148084,0.8947368421052632,43.47,0.5434781624133764,Mid,20-25
42.0,19.0,12.61,6.41,5.0,11.0,24.0,1.0,16.18,0.85,68.68,Medium,0.2521708839120916,1.8461538461538463,36.11,0.7800310795583338,Principal,41-44
39.0,15.0,12.46,7.55,4.0,14.0,4.0,7.0,15.45,0.91,98.29,High,0.30311715144689527,0.18181818181818182,50.96,0.5298012543309597,Principal,36-40
39.0,7.0,7.13,5.05,5.0,16.0,21.0,5.0,10.63,0.74,84.01,High,0.32601349515689776,0.9545454545454546,46.63,0.9900988138418191,Mid,36-40
44.0,3.0,9.06,7.69,4.0,2.0,16.0,4.0,11.8,1.18,42.46,Medium,0.42521570348918014,2.2857142857142856,19.060000000000002,0.5201559791734747,Mid,41-44
25.0,19.0,10.5,6.74,4.0,14.0,15.0,5.0,13.62,0.65,59.66,Medium,0.30638473024938934,0.75,46.0,0.5934717220368365,Principal,20-25
23.0,14.0,7.22,4.48,7.0,0.0,11.0,3.0,12.17,1.27,32.88,Low,0.2965445953303458,2.75,11.719999999999999,1.5624996512277562,Senior,20-25
21.0,4.0,4.41,6.79,5.0,10.0,28.0,2.0,6.73,0.41,31.14,Low,0.6463195111023778,2.1538461538461537,27.41,0.7363769165866102,Mid,20-25
41.0,12.0,8.96,4.33,5.0,5.0,29.0,3.0,10.83,1.52,52.8,Medium,0.29560382538636554,3.2222222222222223,23.46,1.1547341444031998,Senior,41-44
35.0,5.0,4.13,4.07,2.0,15.0,1.0,8.0,6.92,1.56,36.78,Medium,0.5095022163346411,0.041666666666666664,46.13,0.49140037066329956,Mid,31-35
37.0,4.0,13.51,8.45,4.0,11.0,15.0,7.0,16.61,1.16,99.51,High,0.3190570943208136,0.7894736842105263,46.01,0.473372725044648,Mid,36-40
24.0,16.0,11.97,6.45,4.0,14.0,0.0,7.0,13.31,0.74,100.0,High,0.2844145457114499,0.0,50.47,0.6201549426116367,Principal,20-25
41.0,6.0,5.92,6.72,7.0,17.0,19.0,0.0,10.14,0.03,50.54,Medium,0.4202988530324499,1.0555555555555556,39.92,1.0416665116567692,Mid,41-44
23.0,5.0,6.88,5.4,3.0,9.0,1.0,4.0,9.57,0.24,48.88,Medium,0.34285712201476465,0.07142857142857142,30.88,0.5555554526749161,Mid,20-25
32.0,1.0,13.83,6.71,5.0,11.0,12.0,5.0,16.48,0.16,83.51,High,0.22665786121221174,0.7058823529411765,43.33,0.7451563718097807,Junior,31-35
38.0,10.0,7.74,4.84,7.0,19.0,15.0,8.0,11.38,0.02,100.0,High,0.25418408712426316,0.5357142857142857,57.74,1.4462806929172123,Senior,36-40
42.0,6.0,11.84,7.73,5.0,18.0,0.0,9.0,15.93,1.44,82.51,High,0.3302124475976792,0.0,61.34,0.6468304467230986,Mid,41-44
21.0,7.0,8.47,8.12,0.0,4.0,18.0,9.0,13.41,1.91,36.46,Medium,0.458409485447464,1.2857142857142858,29.97,0.0,Mid,20-25
32.0,4.0,12.64,8.28,0.0,17.0,3.0,5.0,14.33,0.02,70.61,High,0.3077493397200838,0.13043478260869565,54.14,0.0,Mid,31-35
30.0,17.0,8.99,4.53,5.0,18.0,19.0,0.0,13.42,0.23,81.75,High,0.21240516678245577,1.0,44.99,1.1037525157279213,Principal,26-30
41.0,15.0,4.23,6.79,3.0,11.0,2.0,0.0,5.9,1.72,25.08,Low,0.8400788904166939,0.16666666666666666,26.23,0.4418261499519661,Principal,41-44
23.0,13.0,6.94,8.04,7.0,0.0,1.0,6.0,11.46,1.38,21.21,Low,0.5119564939154078,0.14285714285714285,15.940000000000001,0.8706466578797691,Senior,20-25
41.0,11.0,9.58,4.64,1.0,1.0,11.0,2.0,12.77,0.81,37.1,Medium,0.24384786380993892,2.75,14.58,0.21551719493163904,Senior,41-44
39.0,16.0,13.26,4.5,4.0,2.0,23.0,6.0,17.67,1.99,67.07,Medium,0.20982863854417594,2.5555555555555554,26.259999999999998,0.8888886913580686,Principal,36-40
39.0,4.0,5.02,8.08,1.0,11.0,25.0,4.0,9.96,1.15,15.69,Low,0.6161548320323877,1.5625,33.019999999999996,0.1237623609204999,Mid,36-40
34.0,13.0,10.01,7.98,3.0,13.0,12.0,0.0,13.21,1.34,37.25,Medium,0.4013781050224761,0.8571428571428571,36.01,0.3759398025138092,Senior,31-35
23.0,5.0,7.02,6.24,1.0,9.0,26.0,7.0,8.49,1.31,32.52,Low,0.4867826894401877,1.5294117647058822,35.519999999999996,0.16025638457429733,Mid,20-25
28.0,14.0,12.89,4.55,0.0,3.0,17.0,8.0,15.34,0.45,55.95,Medium,0.17711653641103306,1.4166666666666667,30.89,0.0,Senior,26-30
26.0,6.0,11.65,6.58,2.0,11.0,4.0,5.0,12.79,0.98,66.46,Medium,0.3093289562467694,0.23529411764705882,41.15,0.303951321587945,Mid,26-30
38.0,13.0,7.7,5.97,1.0,7.0,22.0,1.0,12.1,0.43,32.25,Low,0.3232323069074592,2.4444444444444446,23.2,0.16750415954704195,Senior,36-40
38.0,17.0,5.67,6.59,2.0,0.0,24.0,8.0,6.74,1.02,9.73,Low,0.6132150996603465,2.6666666666666665,17.67,0.303490090517437,Principal,36-40
25.0,0.0,4.11,6.2,1.0,4.0,11.0,1.0,7.48,0.06,3.92,Low,0.5401207471854403,1.8333333333333333,13.61,0.16129029656608118,Junior,20-25
25.0,5.0,10.21,6.84,7.0,0.0,18.0,5.0,11.63,0.76,46.63,Medium,0.3479853320519536,3.0,17.71,1.023391663246833,Mid,20-25
39.0,2.0,8.06,7.64,3.0,14.0,0.0,9.0,9.09,0.74,75.12,High,0.4886297091178012,0.0,49.56,0.39267010567145216,Junior,36-40
34.0,4.0,7.15,7.87,2.0,12.0,8.0,3.0,9.17,0.58,55.62,Medium,0.5177695761170602,0.5,35.65,0.2541295738081863,Mid,31-35
34.0,11.0,13.86,7.24,1.0,12.0,0.0,5.0,17.07,0.16,84.47,High,0.23924991143711893,0.0,45.36,0.13812152788376686,Senior,31-35
44.0,10.0,8.66,4.99,3.0,3.0,23.0,3.0,9.96,1.54,22.87,Low,0.3506981551719573,3.2857142857142856,19.16,0.6012022843281994,Senior,41-44
39.0,12.0,11.5,5.99,6.0,14.0,17.0,2.0,14.96,0.84,66.09,Medium,0.2581254626558782,1.0,42.5,1.0016692818582167,Senior,36-40
28.0,15.0,5.77,4.36,6.0,11.0,22.0,7.0,9.46,1.63,58.99,Medium,0.39330266623094773,1.1578947368421053,38.269999999999996,1.3761464733609006,Principal,26-30
23.0,17.0,4.13,6.26,5.0,7.0,14.0,4.0,12.02,1.67,18.74,Low,0.4910216414228086,1.1666666666666667,24.13,0.798721917137074,Principal,20-25
37.0,16.0,8.18,8.85,7.0,15.0,2.0,0.0,12.78,0.43,46.95,Medium,0.4427480704795767,0.125,38.18,0.790960362603349,Principal,36-40
37.0,16.0,10.66,7.21,6.0,11.0,5.0,7.0,13.93,0.84,83.54,High,0.32736883581257276,0.2631578947368421,43.16,0.8321774157867662,Principal,36-40
24.0,10.0,9.07,4.77,0.0,5.0,21.0,2.0,13.24,1.44,33.35,Low,0.278350502987427,2.625,22.07,0.0,Senior,20-25
39.0,19.0,12.9,5.34,4.0,14.0,3.0,3.0,15.35,1.0,100.0,High,0.22442477081682227,0.16666666666666666,45.4,0.7490635301379157,Principal,36-40
42.0,9.0,8.34,4.32,3.0,6.0,23.0,8.0,11.68,1.71,42.09,Medium,0.3011987861539068,1.5333333333333334,32.34,0.6944442836934528,Senior,41-44
30.0,15.0,7.11,6.46,3.0,4.0,11.0,2.0,9.72,1.14,35.6,Medium,0.45157454239010436,1.5714285714285714,18.11,0.4643962129417627,Principal,26-30
24.0,1.0,13.16,6.44,4.0,14.0,11.0,4.0,15.51,1.26,57.06,Medium,0.268573412327401,0.5789473684210527,47.16,0.6211179159754788,Junior,20-25
41.0,16.0,8.07,5.72,2.0,11.0,4.0,7.0,11.98,1.57,48.09,Medium,0.36359100430967556,0.21052631578947367,40.57,0.3496502885226768,Principal,41-44
23.0,19.0,6.7,5.02,1.0,10.0,22.0,5.0,8.89,0.24,57.63,Medium,0.33739574487519275,1.375,34.2,0.19920314756909413,Principal,20-25
31.0,9.0,4.98,4.73,2.0,3.0,28.0,2.0,7.5,1.17,0.0,Low,0.4727563723752907,4.666666666666667,13.98,0.4228328915786698,Senior,31-35
21.0,12.0,11.93,6.46,7.0,12.0,20.0,7.0,12.02,0.17,91.65,High,0.276826710779678,1.0,46.43,1.0835911635307796,Senior,20-25
32.0,11.0,12.25,6.79,3.0,17.0,12.0,4.0,16.73,0.52,71.05,High,0.2522429174519352,0.5454545454545454,52.25,0.4418261499519661,Senior,31-35
29.0,14.0,4.33,8.21,5.0,7.0,11.0,5.0,6.01,0.43,24.96,Low,0.8355898611615222,0.8461538461538461,25.83,0.6090133241153076,Senior,26-30
28.0,6.0,7.59,4.92,6.0,6.0,3.0,2.0,10.12,1.13,36.32,Medium,0.3416148875429199,0.3333333333333333,22.59,1.2195119472536693,Mid,26-30
29.0,12.0,11.5,8.24,1.0,15.0,5.0,7.0,16.05,1.69,69.23,Medium,0.36043555860487986,0.21739130434782608,52.0,0.12135920857291159,Senior,26-30
26.0,11.0,13.46,6.89,6.0,2.0,18.0,3.0,14.52,0.27,67.37,Medium,0.25589706018952607,3.0,21.96,0.8708271595316169,Senior,26-30
23.0,11.0,7.78,5.33,6.0,15.0,5.0,8.0,12.57,1.54,86.47,High,0.33759212100284414,0.20833333333333334,49.78,1.1257033535265752,Senior,20-25
38.0,1.0,12.72,5.37,4.0,15.0,5.0,4.0,17.32,0.29,92.06,High,0.18841543979975234,0.25,48.72,0.7448788184583206,Junior,36-40
29.0,4.0,7.94,5.95,6.0,6.0,10.0,0.0,10.61,0.38,44.16,Medium,0.34123987378760784,1.4285714285714286,19.94,1.0084031918650098,Mid,26-30
22.0,1.0,5.79,6.3,7.0,12.0,26.0,8.0,9.4,1.83,55.93,Medium,0.5352205045937785,1.2380952380952381,41.79,1.111110934744296,Junior,20-25
44.0,19.0,4.03,4.41,7.0,12.0,21.0,7.0,8.99,0.02,47.98,Medium,0.34024574959710063,1.05,38.53,1.587301227369336,Principal,41-44
40.0,12.0,7.3,8.21,7.0,18.0,13.0,4.0,10.52,0.39,52.32,Medium,0.48260378885500627,0.5652173913043478,49.3,0.8526186537614308,Senior,36-40
38.0,2.0,7.78,4.61,4.0,17.0,29.0,2.0,9.17,0.43,81.23,High,0.29734511520087814,1.45,44.78,0.8676787705685963,Junior,36-40
40.0,10.0,13.45,6.42,1.0,6.0,26.0,8.0,17.86,0.56,64.56,Medium,0.22293196349626435,1.7333333333333334,37.45,0.1557632156132063,Senior,36-40
21.0,15.0,6.06,5.91,7.0,19.0,2.0,6.0,7.6,0.73,74.92,High,0.48609074040331335,0.07692307692307693,53.06,1.1844329637169266,Principal,20-25
39.0,0.0,7.82,6.56,3.0,17.0,28.0,7.0,9.85,0.21,74.55,High,0.383135235815776,1.12,52.32,0.4573170034577739,Junior,36-40
29.0,18.0,4.25,8.44,5.0,17.0,7.0,2.0,8.74,0.94,33.97,Low,0.7220938628103262,0.35,41.25,0.5924169914197879,Principal,26-30
21.0,10.0,11.64,6.46,0.0,3.0,3.0,5.0,13.66,0.8,49.63,Medium,0.28695651039697584,0.3333333333333333,25.14,0.0,Senior,20-25
21.0,8.0,13.15,4.1,6.0,8.0,26.0,3.0,17.13,1.25,73.65,High,0.17668427421782448,2.1666666666666665,33.65,1.4634142772160301,Senior,20-25
43.0,13.0,6.38,5.97,5.0,15.0,15.0,2.0,9.17,1.74,43.2,Medium,0.495819903805794,0.8333333333333334,39.38,0.8375207977352098,Senior,41-44
36.0,8.0,8.29,6.46,6.0,3.0,17.0,3.0,12.33,0.6,29.68,Low,0.3423860163731321,2.4285714285714284,18.79,0.9287924258835254,Senior,36-40
35.0,6.0,5.22,6.46,6.0,7.0,6.0,1.0,7.15,1.09,4.47,Low,0.6103475658571086,0.6666666666666666,20.72,0.9287924258835254,Mid,31-35
35.0,15.0,8.57,7.25,4.0,2.0,10.0,4.0,11.25,0.74,22.54,Low,0.403128133040962,1.4285714285714286,18.57,0.5517240618311638,Principal,31-35
33.0,2.0,5.33,8.96,5.0,8.0,7.0,7.0,7.6,0.08,48.07,Medium,0.6991492112026907,0.4375,31.83,0.5580356520049495,Junior,31-35
26.0,18.0,8.99,7.23,5.0,7.0,26.0,4.0,11.23,1.64,65.27,Medium,0.4386745579290526,2.1666666666666665,28.990000000000002,0.691562836574988,Principal,26-30
40.0,3.0,11.35,4.56,2.0,11.0,19.0,5.0,13.61,1.27,70.66,Medium,0.23357370859079693,1.1176470588235294,40.85,0.43859639504465026,Mid,36-40
30.0,6.0,9.53,8.21,0.0,13.0,5.0,6.0,11.82,0.0,62.7,Medium,0.38454330751553595,0.25,44.53,0.0,Mid,26-30
43.0,11.0,6.45,8.83,0.0,9.0,23.0,7.0,11.27,0.5,19.68,Low,0.5265236723180772,1.3529411764705883,34.95,0.0,Senior,41-44
20.0,17.0,7.54,7.56,4.0,16.0,15.0,5.0,10.67,0.62,55.21,Medium,0.4492037095440027,0.6818181818181818,47.04,0.5291004591136959,Principal,20-25
30.0,4.0,10.39,6.1,7.0,10.0,4.0,2.0,13.24,1.62,60.44,Medium,0.32670332938200036,0.3076923076923077,33.39,1.1475407954851156,Mid,26-30
42.0,9.0,9.9,8.74,6.0,9.0,24.0,7.0,12.91,1.52,81.35,High,0.4498026983865541,1.411764705882353,38.4,0.6864987772884694,Senior,41-44
40.0,11.0,5.37,8.84,7.0,12.0,5.0,9.0,10.35,0.79,35.07,Medium,0.6125953808781565,0.22727272727272727,42.87,0.7918551140435393,Senior,36-40
23.0,7.0,12.45,8.68,0.0,1.0,5.0,1.0,16.06,0.31,18.47,Low,0.3153279440432149,1.6666666666666667,15.95,0.0,Mid,20-25
26.0,18.0,8.75,6.06,1.0,0.0,27.0,6.0,12.56,0.77,47.78,Medium,0.3205067892770159,3.857142857142857,17.75,0.1650164744197237,Principal,26-30
34.0,14.0,5.62,7.95,4.0,0.0,28.0,9.0,7.87,1.62,53.795,Medium,0.7094143284348163,2.8,19.12,0.5031445907994225,Senior,31-35
32.0,0.0,5.23,7.27,7.0,15.0,1.0,7.0,8.12,0.9,60.88,Medium,0.6119849728850209,0.043478260869565216,45.730000000000004,0.9628609404592929,Junior,31-35
31.0,2.0,13.66,4.9,3.0,9.0,6.0,4.0,15.4,0.23,79.9,High,0.1765313084469612,0.42857142857142855,37.66,0.6122447730112708,Junior,31-35
36.0,17.0,6.82,6.68,4.0,9.0,8.0,6.0,10.56,0.08,56.71,Medium,0.3889527969532337,0.5,33.82,0.5988023055685171,Principal,36-40
20.0,17.0,13.09,7.74,6.0,6.0,14.0,8.0,15.47,0.67,100.0,High,0.29446777680434955,0.9333333333333333,37.09,0.7751936982953878,Principal,20-25
30.0,1.0,8.11,8.48,5.0,6.0,20.0,7.0,12.1,0.3,41.65,Medium,0.4344383753370423,1.4285714285714286,30.61,0.5896225719784703,Junior,26-30
20.0,4.0,7.86,8.31,5.0,0.0,13.0,4.0,9.71,1.49,25.26,Low,0.5577688925572628,2.6,13.86,0.6016846448032919,Mid,20-25
34.0,0.0,11.01,4.77,4.0,12.0,20.0,3.0,13.62,0.56,72.15,High,0.21640275207459392,1.25,39.51,0.8385742476783549,Junior,31-35
40.0,9.0,8.99,6.44,2.0,4.0,27.0,2.0,6.98,1.75,7.68,Low,0.512836536453567,3.857142857142857,19.990000000000002,0.3105589579877394,Senior,36-40
29.0,19.0,7.38,6.39,6.0,9.0,12.0,5.0,9.05,1.23,43.98,Medium,0.4637857295322136,0.8,32.88,0.938966989207044,Principal,26-30
26.0,9.0,7.03,8.49,0.0,12.0,26.0,3.0,8.31,0.79,24.37,Low,0.6049543282298353,1.625,35.53,0.0,Senior,26-30
32.0,4.0,12.68,4.01,5.0,11.0,4.0,3.0,14.95,1.22,92.07,High,0.18928700002580526,0.26666666666666666,39.18,1.246882482074194,Mid,31-35
29.0,17.0,9.29,7.69,5.0,17.0,16.0,5.0,12.47,0.59,69.82,Medium,0.38051468839546476,0.6956521739130435,50.79,0.6501949739668433,Principal,26-30
43.0,14.0,7.65,7.09,1.0,4.0,14.0,9.0,11.26,0.28,51.22,Medium,0.38974085723210694,1.0,29.15,0.14104370366097269,Senior,41-44
23.0,19.0,6.66,8.61,6.0,4.0,25.0,4.0,9.36,1.93,1.78,Low,0.6579275494427247,2.7777777777777777,20.66,0.696864030561669,Principal,20-25
31.0,7.0,9.91,6.28,0.0,1.0,23.0,0.0,12.91,1.13,28.41,Low,0.32471514790906447,11.5,11.91,0.0,Mid,31-35
38.0,16.0,5.52,7.29,6.0,5.0,2.0,4.0,8.69,0.01,23.52,Low,0.5137226943193037,0.2,21.52,0.823045154589142,Principal,36-40
30.0,11.0,6.46,8.86,5.0,6.0,8.0,5.0,9.51,0.62,25.76,Low,0.5936129872502826,0.6666666666666666,25.96,0.5643340220841963,Senior,26-30
27.0,11.0,6.94,7.72,2.0,0.0,8.0,0.0,8.3,0.32,0.0,Low,0.5275590205013765,8.0,6.94,0.25906732395500986,Senior,26-30
37.0,0.0,10.08,4.34,5.0,2.0,21.0,2.0,12.7,0.52,48.19,Medium,0.21334503014288714,4.2,17.08,1.1520734672641781,Junior,36-40
30.0,3.0,7.73,4.84,0.0,19.0,3.0,5.0,9.55,0.11,85.02,High,0.2864583167558844,0.12,53.230000000000004,0.0,Mid,26-30
30.0,7.0,9.06,8.11,1.0,1.0,19.0,6.0,12.19,0.49,16.75,Low,0.4047058633079593,2.375,20.060000000000002,0.12330454706479077,Mid,26-30
32.0,0.0,10.5,5.67,7.0,9.0,10.0,6.0,14.53,1.37,74.92,High,0.28126247378096386,0.625,37.5,1.234567683497763,Junior,31-35
22.0,14.0,13.56,7.53,7.0,10.0,16.0,6.0,16.88,1.64,61.08,Medium,0.3012483475279781,0.9411764705882353,42.56,0.9296147503831672,Senior,20-25
31.0,17.0,11.65,7.5,0.0,12.0,13.0,8.0,13.54,0.69,71.3,High,0.325129006545097,0.6190476190476191,47.65,0.0,Principal,31-35
22.0,0.0,8.05,8.97,6.0,15.0,9.0,1.0,9.88,1.04,53.795,Medium,0.5582821774521932,0.5294117647058824,39.55,0.668896246499861,Junior,20-25
29.0,10.0,11.48,6.35,6.0,19.0,4.0,2.0,12.63,0.08,86.51,High,0.2666943066489296,0.18181818181818182,52.480000000000004,0.9448817409635054,Senior,26-30
36.0,1.0,13.5,7.69,2.0,10.0,20.0,6.0,16.21,0.18,85.65,High,0.2648939661765747,1.1764705882352942,42.5,0.26007798958673733,Junior,36-40
41.0,0.0,8.99,4.24,1.0,17.0,20.0,5.0,11.72,1.1,68.47,Medium,0.2578464385395249,0.8695652173913043,50.49,0.23584900097900918,Junior,41-44
21.0,11.0,8.1,6.31,7.0,10.0,27.0,0.0,10.05,1.68,66.7,Medium,0.44022036142036575,2.4545454545454546,28.1,1.1093500619096575,Senior,20-25
36.0,15.0,4.78,4.93,0.0,0.0,16.0,9.0,8.84,0.18,41.29,Medium,0.3751835260511361,1.6,18.28,0.0,Principal,36-40
35.0,9.0,12.92,8.2,2.0,17.0,15.0,6.0,15.47,0.84,85.69,High,0.3184219683542807,0.625,55.92,0.24390240928019402,Senior,31-35
21.0,17.0,6.46,8.2,2.0,19.0,0.0,1.0,10.14,1.94,51.92,Medium,0.6108433366961844,0.0,45.96,0.24390240928019402,Principal,20-25
41.0,14.0,4.64,5.18,4.0,4.0,9.0,3.0,8.2,1.48,34.03,Low,0.5186915483885087,1.125,17.14,0.7722006231272929,Senior,41-44
39.0,16.0,9.37,5.59,5.0,1.0,11.0,6.0,12.79,0.4,47.12,Medium,0.2703068470078138,1.375,20.369999999999997,0.8944542228167759,Principal,36-40
25.0,9.0,12.46,7.51,6.0,17.0,17.0,3.0,17.09,0.57,89.42,High,0.2734348469226786,0.8095238095238095,50.96,0.7989346472790083,Senior,20-25
44.0,2.0,8.07,7.69,1.0,6.0,0.0,5.0,9.13,1.9,26.13,Low,0.5575581071187146,0.0,27.57,0.13003899479336867,Junior,41-44
29.0,15.0,11.83,7.29,1.0,10.0,28.0,8.0,13.1,0.44,82.98,High,0.31006817849706464,1.4736842105263157,43.83,0.13717419243152368,Principal,26-30
29.0,5.0,12.36,8.98,5.0,10.0,14.0,4.0,16.25,0.88,79.2,High,0.3446347310508658,0.9333333333333333,38.36,0.5567928110475712,Mid,26-30
